42.5,-24.5,9999,23.354
43.5,-24.5,9999,9999
44.5,-24.5,9999,9999
45.5,-24.5,9999,9999
46.5,-24.5,9999,9999
47.5,-24.5,9999,9999
48.5,-24.5,9999,9999
49.5,-24.5,9999,9999
50.5,-24.5,37.456,-44.655
51.5,-24.5,101.061,-121.363
52.5,-24.5,20.972,-85.718
53.5,-24.5,10.068,-24.158
54.5,-24.5,-17.768,-28.826
55.5,-24.5,-23.309,-11.794
56.5,-24.5,-4.003,11.288
57.5,-24.5,9.28,6.691
58.5,-24.5,10.11,-2.034
59.5,-24.5,9.583,11.003
60.5,-24.5,8.799,8.822
61.5,-24.5,-1.263,2.083
62.5,-24.5,15.504,4.236
63.5,-24.5,16.602,-13.608
64.5,-24.5,10.335,-12.848
65.5,-24.5,-3.933,-5.227
66.5,-24.5,-5.887,-7.021
67.5,-24.5,-10.899,9.659
68.5,-24.5,-2.875,20.446
69.5,-24.5,-21.113,15.489
70.5,-24.5,-16.578,11.812
71.5,-24.5,-16.076,-4.159
72.5,-24.5,-31.55,-5.968
73.5,-24.5,-45.857,0.146
74.5,-24.5,-35.629,-8.424
75.5,-24.5,-30.508,-2.14
76.5,-24.5,0.787,-0.931
77.5,-24.5,-9.652,-7.602
78.5,-24.5,-7.274,-4.454
79.5,-24.5,0.464,1.487
80.5,-24.5,2.816,0.295
81.5,-24.5,-3.184,10.947
82.5,-24.5,-2.706,19.641
83.5,-24.5,-6.001,14.016
84.5,-24.5,-3.835,13.968
85.5,-24.5,-13.631,15.921
86.5,-24.5,-1.379,27.825
87.5,-24.5,7.33,10.184
88.5,-24.5,20.373,-13.918
89.5,-24.5,-3.289,-3.278
90.5,-24.5,-10.505,-5.174
91.5,-24.5,-18.893,-20.128
92.5,-24.5,-28.223,-14.275
93.5,-24.5,-13.269,-9.431
94.5,-24.5,-20.043,-15.987
95.5,-24.5,-22.534,-8.671
96.5,-24.5,-7.159,-5.233
97.5,-24.5,-8.279,-12.264
98.5,-24.5,-18.172,-8.962
99.5,-24.5,-10.621,1.766
100.5,-24.5,-9.67,1.776
101.5,-24.5,-15.264,0.483
102.5,-24.5,-13.998,-0.277
103.5,-24.5,-6.436,9
104.5,-24.5,3.467,8.717
105.5,-24.5,4.094,-0.809
106.5,-24.5,4.557,-0.407
107.5,-24.5,13.926,-8.698
108.5,-24.5,14.261,-7.8
109.5,-24.5,5.874,2.673
110.5,-24.5,4.961,31.839
111.5,-24.5,36.283,143.698
112.5,-24.5,94.648,9999
113.5,-24.5,9999,9999
114.5,-24.5,9999,9999
115.5,-24.5,9999,9999
116.5,-24.5,9999,9999
117.5,-24.5,9999,9999
118.5,-24.5,9999,9999
119.5,-24.5,9999,9999
30.5,-23.5,9999,9999
31.5,-23.5,9999,9999
32.5,-23.5,9999,9999
33.5,-23.5,9999,9999
34.5,-23.5,9999,9999
35.5,-23.5,-34.466,9999
36.5,-23.5,-41.742,-82.64
37.5,-23.5,3.383,11.226
38.5,-23.5,10.25,11.667
39.5,-23.5,-29.164,28.756
40.5,-23.5,-61.162,52.241
41.5,-23.5,-37.09,9999
42.5,-23.5,9999,9999
43.5,-23.5,9999,9999
44.5,-23.5,9999,9999
45.5,-23.5,9999,9999
46.5,-23.5,9999,9999
47.5,-23.5,9999,9999
48.5,-23.5,9999,9999
49.5,-23.5,26.519,-21.822
50.5,-23.5,54.765,-101.539
51.5,-23.5,57.685,-104.507
52.5,-23.5,2.464,-40.427
53.5,-23.5,11.701,-16.24
